Pathway	Species	FMD_002 	FMD_003 	FMD_004 	FMD_006 	FMD_008 	FMD_009 	FMD_012 	FMD_013 	FMD_014 	FMD_015 	FMD_017 	FMD_021 	FMD_023 	FMD_024 	FMD_025 	FMD_026 	FMD_027 	FMD_028 	FMD_029 	FMD_032 	FMD_033 	FMD_034 	FMD_035 	FMD_037 	FMD_038 	FMD_039_040 	FMD_043_044 	FMD_050 	FMD_051 	FMD_052 	FMD_058 	FMD_059 
ARG+POLYAMINE-SYN:_superpathway_of_arginine_and_polyamine_biosynthesis	g__Acinetobacter.s__Acinetobacter_baumannii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.05E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARG+POLYAMINE-SYN:_superpathway_of_arginine_and_polyamine_biosynthesis	g__Mycobacteroides.s__Mycobacteroides_abscessus	0	0	0	7.71E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARG+POLYAMINE-SYN:_superpathway_of_arginine_and_polyamine_biosynthesis	g__Streptococcus.s__Streptococcus_pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARG+POLYAMINE-SYN:_superpathway_of_arginine_and_polyamine_biosynthesis	unclassified	3.24E-06	7.63E-06	1.60E-06	7.27E-06	1.25E-05	8.29E-06	3.52E-06	0	0	1.52E-05	0	9.96E-07	0	7.36E-06	1.19E-05	0	0	0	0	0	0	5.45E-06	0	2.79E-06	2.28E-06	2.11E-06	0	6.32E-07	0	0	1.04E-06	0
"ARGDEG-PWY:_superpathway_of_L-arginine,_putrescine,_and_4-aminobutanoate_degradation"	unclassified	0	0	0	0	0	0	0	0	0	3.82E-06	0	0	0	0	1.54E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY:_L-ornithine_biosynthesis_II	g__Bacillus.s__Bacillus_cereus_group	0	0	0	0	0	0	0	0	0	0	0	0	0	6.23E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY:_L-ornithine_biosynthesis_II	g__Bacillus.s__Bacillus_subtilis	0	0	0	0	0	0	0	0	0	0	0	0	0	4.59E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY:_L-ornithine_biosynthesis_II	g__Bacillus.s__Bacillus_subtilis_group	0	0	0	0	0	0	0	0	0	0	0	0	0	5.32E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY:_L-ornithine_biosynthesis_II	g__Bacteroides.s__Bacteroides_finegoldii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY:_L-ornithine_biosynthesis_II	g__Bacteroides.s__Bacteroides_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.02E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY:_L-ornithine_biosynthesis_II	g__Bacteroides.s__Bacteroides_uniformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY:_L-ornithine_biosynthesis_II	g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY:_L-ornithine_biosynthesis_II	g__Deinococcus.s__Deinococcus_wulumuqiensis	2.57E-06	4.95E-07	0	0	0	0	0	0	0	0	0	1.28E-06	0	0	4.73E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY:_L-ornithine_biosynthesis_II	g__Kocuria.s__Kocuria_polaris	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY:_L-ornithine_biosynthesis_II	g__Kocuria.s__Kocuria_rosea	0	0	0	0	0	0	0	0	0	0	0	0	0	2.60E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY:_L-ornithine_biosynthesis_II	g__Micropruina.s__Micropruina_glycogenica	0	4.81E-07	0	0	0	5.56E-07	0	0	0	0	0	0	0	0	6.64E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY:_L-ornithine_biosynthesis_II	g__Mycobacteroides.s__Mycobacteroides_abscessus	0	0	0	5.77E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY:_L-ornithine_biosynthesis_II	g__Mycolicibacterium.s__Mycolicibacterium_chlorophenolicum	0	0	0	0	0	0	4.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY:_L-ornithine_biosynthesis_II	g__Mycolicibacterium.s__Mycolicibacterium_chubuense	0	0	0	0	0	0	2.20E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY:_L-ornithine_biosynthesis_II	g__Mycolicibacterium.s__Mycolicibacterium_obuense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.41E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY:_L-ornithine_biosynthesis_II	g__Mycolicibacterium.s__Mycolicibacterium_rufum	0	0	0	2.27E-07	0	0	0	0	0	0	0	0	0	0	4.46E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY:_L-ornithine_biosynthesis_II	g__Nakamurella.s__Nakamurella_multipartita	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.06E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY:_L-ornithine_biosynthesis_II	g__Nocardiopsis.s__Nocardiopsis_dassonvillei	0	0	0	0	0	0	1.57E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY:_L-ornithine_biosynthesis_II	g__Parabacteroides.s__Parabacteroides_distasonis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.29E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY:_L-ornithine_biosynthesis_II	g__Skermanella.s__Skermanella_aerolata	0	0	0	1.11E-06	1.03E-06	4.90E-07	0	0	0	1.16E-06	0	0	0	0	4.42E-07	0	0	0	0	0	0	0	0	0	1.14E-06	7.07E-07	0	0	0	0	0	0
ARGININE-SYN4-PWY:_L-ornithine_biosynthesis_II	g__Streptococcus.s__Streptococcus_pneumoniae	5.34E-07	3.64E-07	0	9.14E-07	3.24E-07	0	0	0	1.10E-06	0	0	9.40E-07	0	1.77E-07	7.58E-07	0	0	0	9.20E-08	0	0	2.70E-07	5.29E-07	7.69E-07	3.31E-06	0	0	0	0	0	0	1.89E-07
ARGININE-SYN4-PWY:_L-ornithine_biosynthesis_II	g__Tetrasphaera.s__Tetrasphaera_elongata	0	8.04E-07	0	0	0	0	0	0	0	0	0	0	0	0	5.01E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGININE-SYN4-PWY:_L-ornithine_biosynthesis_II	unclassified	7.29E-06	1.79E-05	4.64E-06	1.25E-05	1.74E-05	1.43E-05	7.08E-06	6.72E-07	0	1.74E-05	0	4.70E-06	0	7.43E-06	1.32E-05	0	9.07E-06	0	1.42E-06	6.88E-07	3.69E-06	1.07E-05	4.24E-06	2.82E-06	5.58E-06	9.85E-06	4.68E-06	2.51E-06	2.46E-06	1.77E-06	1.23E-05	9.42E-07
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Acinetobacter.s__Acinetobacter_baumannii	0	1.40E-07	0	0	2.10E-07	0	0	0	0	1.59E-06	0	0	0	0	5.20E-07	0	0	0	0	0	0	5.30E-07	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Acinetobacter.s__Acinetobacter_gyllenbergii	0	0	0	0	0	0	0	0	0	2.63E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Acinetobacter.s__Acinetobacter_idrijaensis	0	0	0	0	0	1.84E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Acinetobacter.s__Acinetobacter_johnsonii	0	2.49E-07	0	2.43E-07	1.06E-06	1.24E-06	3.44E-07	0	0	2.84E-06	0	0	0	0	0	0	0	0	0	0	0	1.23E-06	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Acinetobacter.s__Acinetobacter_junii	0	0	0	0	0	2.18E-06	0	0	0	4.69E-07	0	0	0	0	0	0	0	0	0	0	0	1.55E-07	0	0	0	0	4.13E-06	0	0	0	3.54E-07	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Acinetobacter.s__Acinetobacter_lwoffii	0	0	0	0	0	2.39E-07	0	0	0	2.93E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Acinetobacter.s__Acinetobacter_parvus	0	0	0	0	0	0	0	0	0	2.20E-07	0	0	0	0	8.10E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Acinetobacter.s__Acinetobacter_radioresistens	0	0	0	0	0	0	2.21E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Acinetobacter.s__Acinetobacter_ursingii	0	0	0	0	0	0	3.25E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Actinomyces.s__Actinomyces_naeslundii	0	6.59E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Actinomyces.s__Actinomyces_sp_oral_taxon_448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24E-06	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Actinomyces.s__Actinomyces_viscosus	0	1.29E-07	0	0	0	0	0	0	0	0	0	0	0	1.96E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Alishewanella.s__Alishewanella_aestuarii	0	0	0	0	0	0	0	0	0	3.79E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Bacillus.s__Bacillus_cereus_group	0	0	0	0	0	0	0	0	0	0	0	0	0	4.35E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Bacillus.s__Bacillus_subtilis	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Bacillus.s__Bacillus_subtilis_group	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Blastococcus.s__Blastococcus_sp_TF02_9	0	0	0	7.69E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Blautia.s__Blautia_hansenii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Blautia.s__Ruminococcus_gnavus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Bosea.s__Bosea_sp_RAC05	0	0	0	0	0	0	0	0	0	2.06E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Brevibacterium.s__Brevibacterium_casei	0	0	0	0	0	5.50E-07	0	0	0	0	0	0	0	0	1.76E-06	0	0	0	0	0	0	0	0	3.45E-06	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Brevibacterium.s__Brevibacterium_iodinum	0	1.20E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Brevibacterium.s__Brevibacterium_linens	0	2.50E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Brevundimonas.s__Brevundimonas_diminuta	0	0	0	0	0	9.06E-07	0	0	0	8.18E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Brevundimonas.s__Brevundimonas_naejangsanensis	0	0	0	0	0	2.23E-07	0	0	0	2.51E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Brevundimonas.s__Brevundimonas_nasdae	0	9.06E-07	0	4.86E-07	7.34E-07	0	0	0	0	0	0	0	0	0	5.99E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Brevundimonas.s__Brevundimonas_vesicularis	0	2.84E-07	0	0	3.82E-07	0	0	0	0	0	0	0	0	0	3.38E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Chroococcidiopsis.s__Chroococcidiopsis_thermalis	0	0	0	0	0	2.54E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Corynebacterium.s__Corynebacterium_afermentans	0	0	2.66E-06	6.57E-07	2.38E-06	0	0	0	0	0	0	0	0	0	1.67E-06	0	0	0	0	0	0	0	0	0	0	0	0	9.49E-07	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Corynebacterium.s__Corynebacterium_amycolatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.89E-08	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Corynebacterium.s__Corynebacterium_coyleae	0	5.14E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Corynebacterium.s__Corynebacterium_glucuronolyticum	0	4.09E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Corynebacterium.s__Corynebacterium_jeikeium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31E-07	0	0	0	0	0	2.76E-07	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Corynebacterium.s__Corynebacterium_kefirresidentii	0	1.12E-06	0	0	5.77E-06	0	0	0	0	1.85E-06	0	0	0	7.60E-07	1.58E-06	0	0	0	4.09E-07	0	0	1.81E-06	0	2.87E-06	7.23E-07	0	5.57E-06	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Corynebacterium.s__Corynebacterium_matruchotii	0	0	0	1.09E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Corynebacterium.s__Corynebacterium_riegelii	0	5.01E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Corynebacterium.s__Corynebacterium_sp_HMSC08A12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-06	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Corynebacterium.s__Corynebacterium_ureicelerivorans	0	0	0	0	7.67E-07	0	0	0	0	0	0	0	0	0	1.57E-06	0	0	0	0	0	0	0	0	0	3.96E-06	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Corynebacterium.s__Corynebacterium_xerosis	0	0	0	0	0	8.24E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Cutibacterium.s__Cutibacterium_acnes	2.17E-06	4.76E-06	0	4.72E-06	6.51E-06	7.49E-06	8.51E-07	0	0	5.54E-06	0	0	0	2.89E-06	5.44E-06	0	0	0	0	0	0	3.15E-06	0	1.23E-06	9.16E-07	0	0	0	4.37E-06	7.96E-07	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Cyanosarcina.s__Cyanosarcina_burmensis	0	0	0	0	0	1.59E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Deinococcus.s__Deinococcus_radiodurans	0	2.68E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Deinococcus.s__Deinococcus_wulumuqiensis	3.00E-06	0	0	0	0	0	0	0	0	0	0	1.71E-06	0	0	9.80E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Dermacoccus.s__Dermacoccus_nishinomiyaensis	0	1.28E-06	0	3.06E-06	0	0	0	0	0	0	0	0	0	0	6.44E-06	0	0	0	0	0	0	7.06E-07	0	0	0	0	0	0	0	0	0	1.76E-06
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Dermacoccus.s__Dermacoccus_sp_PE3	5.99E-06	1.78E-06	0	9.37E-07	5.57E-07	4.74E-07	0	0	0	0	0	0	0	1.05E-06	1.14E-05	0	0	0	0	0	0	0	0	0	0	9.80E-07	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Dietzia.s__Dietzia_cinnamea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13E-07	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Dietzia.s__Dietzia_maris	0	0	0	0	0	0	0	0	0	1.95E-06	0	4.82E-07	0	0	0	0	0	0	0	0	0	0	0	0	3.95E-07	0	1.25E-05	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Dietzia.s__Dietzia_timorensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41E-06	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Enterobacter.s__Enterobacter_cloacae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.72E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Geodermatophilus.s__Geodermatophilus_nigrescens	0	0	0	9.29E-07	0	8.23E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Gordonia.s__Gordonia_bronchialis	0	0	0	1.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Gordonia.s__Gordonia_iterans	0	0	0	0	0	0	0	0	0	1.37E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Gordonia.s__Gordonia_jacobaea	0	0	0	0	0	1.69E-06	3.34E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40E-06	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Janibacter.s__Janibacter_indicus	0	0	0	0	5.61E-06	2.15E-06	0	0	0	1.31E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96E-06	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Janibacter.s__Janibacter_melonis	0	0	0	0	0	0	0	0	0	3.38E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Kocuria.s__Kocuria_indica	8.11E-06	2.09E-06	0	5.62E-06	4.84E-07	4.15E-06	8.16E-07	0	0	4.48E-06	0	3.44E-06	0	9.49E-07	2.21E-05	0	0	0	0	0	0	4.43E-06	1.84E-06	0	1.25E-06	1.04E-05	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Kocuria.s__Kocuria_marina	0	6.09E-07	0	4.97E-07	0	0	0	0	0	9.65E-07	0	0	0	8.96E-08	1.56E-06	0	0	0	0	0	0	1.35E-06	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Kocuria.s__Kocuria_palustris	1.82E-05	7.33E-06	1.33E-06	2.49E-06	1.58E-06	7.75E-06	7.54E-07	1.23E-06	4.86E-06	2.89E-06	0	1.01E-06	0	2.81E-06	1.77E-05	0	0	0	0	0	0	1.76E-06	1.01E-06	0	1.02E-06	7.18E-06	0	9.79E-07	2.84E-06	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Kocuria.s__Kocuria_rhizophila	0	6.68E-06	7.06E-07	2.14E-06	0	1.85E-06	1.52E-06	0	0	0	0	0	0	0	3.41E-06	0	0	0	0	0	0	1.34E-06	1.08E-06	0	9.37E-07	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Lautropia.s__Lautropia_mirabilis	0	0	0	9.11E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Massilia.s__Massilia_timonae	0	2.85E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Methylobacterium.s__Methylobacterium_tarhaniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Microbacterium.s__Microbacterium_aurum	0	3.06E-06	0	1.57E-06	1.57E-06	1.20E-06	2.71E-06	0	0	1.91E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.82E-07	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Microbacterium.s__Microbacterium_chocolatum	0	0	0	0	0	0	0	0	0	5.14E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Micrococcus.s__Micrococcus_aloeverae	9.48E-07	1.60E-06	1.22E-06	2.37E-06	3.70E-06	5.49E-06	1.45E-06	3.84E-07	2.11E-05	1.95E-06	0	3.94E-06	0	1.88E-06	3.11E-06	0	0	0	4.80E-07	8.10E-07	0	2.29E-06	1.13E-06	4.28E-06	8.11E-06	2.74E-06	5.76E-06	2.67E-06	0	0	6.01E-07	1.94E-07
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Micrococcus.s__Micrococcus_luteus	7.52E-07	2.04E-06	4.55E-07	1.26E-06	4.13E-06	3.02E-06	8.79E-07	0	1.66E-05	2.64E-06	0	2.41E-06	0	1.57E-06	2.16E-06	0	0	0	5.86E-07	4.79E-07	0	1.54E-06	6.62E-07	2.34E-06	5.45E-06	1.69E-06	3.46E-06	1.76E-06	0	0	6.18E-07	1.99E-07
ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine)	g__Moraxella.s__Moraxella_osloensis	6.76E-06	8.77E-06	6.10E-07	1.34E-05	2.63E-06	5.03E-06	6.58E-06	0	6.98E-06	1.18E-06	0	1.07E-06	0	3.75E-06	1.60E-05	0	2.23E-06	0	0	0	0	7.41E-06	1.51E-06	1.38E-06	9.96E-06	9.28E-06	7.22E-06	6.41E-07	1.72E-06	1.79E-06	6.55E-07	1.16E-06
