query	target	 identity	alignment_length	N_mismatches	N_gap openings	query_start	query_end	target_start	target_end	e-value	bitscore
S11C1765_97	NZ_CP034163.1_46	0.391	125	76	0	17	141	2	126	3.81E-19	87
S11C1765_97	NZ_CP030183.1_30	0.391	125	76	0	17	141	2	126	3.81E-19	87
S11C1765_97	NZ_AP018804.1_95	0.391	125	76	0	17	141	2	126	3.81E-19	87
S11C1765_97	NZ_CP026821.1_12	0.394	125	75	0	17	141	2	126	2.05E-19	87
S11C1765_97	NZ_CP026808.1_68	0.394	125	75	0	17	141	2	126	2.05E-19	87
S11C1765_97	NZ_CP026816.1_67	0.394	125	75	0	17	141	2	126	2.05E-19	87
S11C1765_97	NZ_CP026818.1_96	0.394	125	75	0	17	141	2	126	2.05E-19	87
S11C1765_97	NZ_CP019891.1_132	0.378	134	81	0	15	146	1	134	1.10E-19	88
S11C1765_97	NZ_CP022068.1_8	0.378	134	81	0	15	146	1	134	1.10E-19	88
S11C1765_97	NZ_CP022068.1_16	0.378	134	81	0	15	146	1	134	1.10E-19	88
S11C1765_97	NZ_CP027605.1_15	0.378	134	81	0	15	146	1	134	1.10E-19	88
S11C1765_97	NZ_CP012732.1_10	0.398	125	75	0	17	141	2	126	8.10E-20	89
S11C1765_97	NC_031129.1_61	0.39	129	78	0	18	146	6	134	5.94E-20	89
S11C1765_97	NC_016838.1_31	0.39	129	78	0	18	146	6	134	5.94E-20	89
S11C1765_97	NZ_CP024829.1_12	0.394	128	77	0	19	146	4	131	4.36E-20	89
S11C1765_97	NZ_CP021835.1_202	0.381	134	81	0	15	146	1	134	4.36E-20	89
S11C1765_97	NZ_CP018956.1_209	0.381	134	81	0	15	146	1	134	4.36E-20	89
S11C1765_97	NZ_CP027149.1_9	0.381	134	81	0	15	146	1	134	4.36E-20	89
S11C1765_97	NZ_CP025144.1_143	0.381	134	81	0	15	146	1	134	4.36E-20	89
S11C1765_97	NZ_CP025147.1_149	0.381	134	81	0	15	146	1	134	4.36E-20	89
S11C1765_97	NZ_CP025141.1_143	0.381	134	81	0	15	146	1	134	4.36E-20	89
S11C1765_97	NZ_CP014707.1_46	0.394	129	78	0	18	146	3	131	2.34E-20	90
S11C1765_97	NZ_CP019203.1_104	0.405	125	74	0	17	141	2	126	1.72E-20	91
S11C1765_97	NZ_CP009073.1_15	0.4	128	76	0	19	146	4	131	9.25E-21	91
S11C1765_97	NZ_CP023368.1_71	0.402	128	76	0	19	146	4	131	6.78E-21	92
S11C1765_97	NZ_LN890526.1_34	0.402	129	77	0	18	146	3	131	3.65E-21	93
S11C1765_97	NZ_CP025147.1_29	0.411	125	73	0	17	141	2	126	3.65E-21	93
S11C1765_97	NZ_CP025141.1_23	0.411	125	73	0	17	141	2	126	3.65E-21	93
S11C1765_97	NZ_CP018956.1_3	0.411	125	73	0	17	141	2	126	3.65E-21	93
S11C1765_97	NZ_CP021835.1_146	0.411	125	73	0	17	141	2	126	3.65E-21	93
S11C1765_97	NZ_CP025144.1_22	0.411	125	73	0	17	141	2	126	3.65E-21	93
S11C1765_97	NZ_CP015088.1_34	0.406	130	77	0	17	146	2	131	7.72E-22	94
S11C1765_97	NZ_CP022660.1_144	0.353	161	102	0	12	172	8	165	3.04E-22	96
S11C1765_97	NZ_CP016381.1_154	0.39	147	88	0	15	161	1	145	5.33E-24	101
S11C1765_97	NZ_CP013780.1_115	0.35	179	115	0	15	193	1	178	2.37E-25	105
S11C1765_97	NZ_CP033943.1_93	0.35	179	115	0	15	193	1	178	2.37E-25	105
S11C1765_97	NZ_CP011399.1_61	0.354	177	113	0	18	193	8	184	1.73E-25	105
S11C1765_97	NZ_CP013792.1_98	0.355	179	114	0	15	193	1	178	3.65E-26	107
S11C1765_97	NZ_CP013797.1_91	0.355	179	114	0	15	193	1	178	3.65E-26	107
S11C1765_97	NZ_CP013820.1_95	0.355	179	114	0	15	193	1	178	3.65E-26	107
S11C1765_97	NZ_CP013815.1_95	0.355	179	114	0	15	193	1	178	3.65E-26	107
S11C1765_97	NZ_CP016454.1_25	0.363	176	111	0	18	193	3	178	1.05E-26	109
S11C1765_97	NZ_CP031644.1_2	0.391	179	107	0	15	191	1	179	2.55E-31	122
S11C1765_97	NZ_CP016597.1_52	0.395	179	106	0	15	191	1	179	5.34E-32	124
S11C1765_97	NZ_CP010109.1_26	0.395	179	106	0	15	191	1	179	5.34E-32	124
S11C1765_97	NZ_CP020749.1_46	0.407	179	104	0	15	191	1	179	1.25E-33	129
S11C1765_97	NC_015568.1_50	0.449	192	104	0	9	197	4	195	1.94E-43	157
S11C1765_97	NC_028905.1_53	0.449	192	104	0	9	197	4	195	1.94E-43	157
S11C2677_141	NZ_CP032225.1_1	0.517	77	37	0	15	91	4	80	1.67E-17	78
S11C2677_17	NZ_CP033943.1_89	0.442	190	102	0	17	206	13	196	1.29E-41	153
S11C2677_17	NZ_CP013780.1_111	0.442	190	102	0	17	206	13	196	1.29E-41	153
S11C2677_22	NZ_CP017949.1_76	0.35	94	60	0	15	108	27	119	4.15E-10	57
S11C2677_22	NZ_CP017949.1_78	0.411	84	49	0	28	111	22	105	2.71E-12	63
S11C2677_41	NC_019722.1_13	0.356	72	45	0	26	97	9	79	5.60E-06	46
S11C2677_41	NC_004456.1_38	0.356	72	45	0	26	97	9	79	5.60E-06	46
S11C2677_41	NC_027981.1_13	0.356	72	45	0	26	97	9	79	5.60E-06	46
S11C2677_41	NZ_CP015088.1_27	0.357	78	50	0	35	112	20	97	3.45E-07	49
S11C2677_41	NZ_AP018173.1_131	0.386	111	68	0	10	120	5	115	2.01E-16	76
S11C2677_60	NZ_CP015437.1_60	0.367	433	249	0	13	445	2	395	2.11E-75	266
S11C274_101	NZ_CP019203.1_15	0.407	262	144	0	28	289	103	346	3.25E-52	187
S11C274_102	NZ_CP019203.1_14	0.466	573	246	0	14	586	5	466	7.78E-150	485
S11C274_108	NZ_CP012732.1_24	0.378	169	103	0	31	199	1	167	6.64E-27	110
S11C274_108	NZ_CP021678.1_128	0.367	183	113	0	31	209	1	183	2.18E-28	115
S11C274_108	NZ_CP015530.1_193	0.374	187	115	0	32	216	9	195	2.79E-30	120
S11C274_108	NZ_CP011867.1_17	0.372	199	121	0	30	223	2	200	1.91E-32	126
S11C274_108	NZ_CP019308.1_61	0.458	195	101	0	32	219	36	230	3.26E-45	164
S11C274_11	NZ_CP010135.1_10	0.703	242	72	0	1	242	95	336	5.05E-107	343
S11C274_114	NZ_CP009882.1_75	0.461	72	36	0	36	103	16	87	2.01E-12	63
S11C274_120	NZ_CP015439.1_59	0.492	140	71	0	1	140	1	140	1.73E-34	130
S11C274_124	NZ_CP021678.1_2	0.446	154	83	0	2	155	3	153	5.49E-33	126
S11C274_136	NZ_CP015439.1_166	0.421	173	98	0	1	173	1	171	1.48E-34	130
S11C274_141	NC_009939.1_20	0.455	94	51	0	6	99	1	94	1.34E-18	80
S11C274_17	NC_016838.1_32	0.576	101	42	0	7	107	30	130	3.17E-30	115
S11C274_20	NZ_CP015439.1_76	0.422	198	110	0	17	214	181	371	1.77E-40	149
S11C274_29	NZ_CP014852.1_109	0.35	797	509	0	2	798	3	786	1.00E-134	452
S11C274_29	NZ_CP014852.1_21	0.35	797	509	0	2	798	3	786	1.00E-134	452
S11C274_34	NZ_AP018173.1_110	0.433	116	65	0	32	146	9	124	1.61E-21	92
S11C274_34	NZ_CP033942.1_129	0.465	106	56	0	32	137	9	114	1.18E-21	93
S11C274_34	NZ_CP013779.1_121	0.443	119	66	0	19	137	1	119	2.75E-23	97
S11C274_34	NZ_CP033942.1_120	0.438	124	69	0	32	154	9	132	4.19E-24	100
S11C274_34	NZ_CP033942.1_206	0.438	124	69	0	32	154	9	132	4.19E-24	100
S11C274_34	NZ_CP013767.1_20	0.438	124	69	0	32	154	9	132	4.19E-24	100
S11C274_34	NZ_CP033942.1_84	0.438	124	69	0	32	154	9	132	4.19E-24	100
S11C274_34	NZ_CP033942.1_24	0.438	124	69	0	32	154	9	132	4.19E-24	100
S11C274_34	NZ_CP033942.1_218	0.438	124	69	0	32	154	9	132	4.19E-24	100
S11C274_34	NZ_CP033942.1_32	0.438	124	69	0	32	154	9	132	4.19E-24	100
S11C274_34	NZ_CP033942.1_6	0.438	124	69	0	32	154	9	132	4.19E-24	100
S11C274_34	NZ_CP033942.1_199	0.438	124	69	0	32	154	9	132	4.19E-24	100
S11C274_34	NZ_CP013771.1_28	0.438	124	69	0	32	154	9	132	4.19E-24	100
S11C274_34	NZ_CP013761.1_53	0.407	137	80	0	19	154	1	137	4.19E-24	100
S11C274_34	NZ_CP013774.1_132	0.414	137	79	0	19	154	1	137	6.38E-25	102
S11C274_34	NZ_CP013769.1_121	0.423	136	77	0	19	153	1	136	1.33E-25	104
S11C274_34	NZ_CP013774.1_43	0.423	136	77	0	19	153	1	136	1.33E-25	104
S11C274_34	NZ_CP013761.1_115	0.423	136	77	0	19	153	1	136	1.33E-25	104
S11C274_34	NZ_CP013779.1_16	0.422	137	78	0	19	154	1	137	9.71E-26	104
S11C274_34	NZ_CP012417.1_14	0.422	137	78	0	19	154	1	137	9.71E-26	104
S11C274_34	NZ_CP013779.1_179	0.422	137	78	0	19	154	1	137	9.71E-26	104
S11C274_34	NZ_CP013779.1_52	0.422	137	78	0	19	154	1	137	9.71E-26	104
S11C274_34	NZ_CP013769.1_162	0.422	137	78	0	19	154	1	137	9.71E-26	104
S11C274_34	NZ_CP013774.1_83	0.422	137	78	0	19	154	1	137	9.71E-26	104
S11C274_34	NZ_CP033943.1_109	0.422	137	78	0	19	154	1	137	9.71E-26	104
S11C274_34	NZ_CP013761.1_157	0.422	137	78	0	19	154	1	137	9.71E-26	104
S11C274_34	NZ_CP013779.1_34	0.422	137	78	0	19	154	1	137	9.71E-26	104
S11C274_34	NZ_CP013769.1_139	0.422	137	78	0	19	154	1	137	9.71E-26	104
S11C274_34	NZ_CP013779.1_132	0.422	137	78	0	19	154	1	137	9.71E-26	104
S11C274_34	NZ_CP013780.1_134	0.422	137	78	0	19	154	1	137	9.71E-26	104
S11C274_34	NZ_CP013774.1_60	0.422	137	78	0	19	154	1	137	9.71E-26	104
S11C274_34	NZ_CP013761.1_132	0.422	137	78	0	19	154	1	137	9.71E-26	104
S11C274_34	NZ_CP013779.1_7	0.422	137	78	0	19	154	1	137	9.71E-26	104
S11C274_34	NZ_CP013775.1_42	0.422	137	78	0	19	154	1	137	9.71E-26	104
S11C274_34	NZ_CP013779.1_45	0.422	137	78	0	19	154	1	137	9.71E-26	104
S11C274_35	NZ_CP011851.1_41	0.452	176	95	0	36	211	23	196	5.59E-38	146
S11C274_35	NZ_CP013792.1_131	0.437	198	109	0	44	241	1	195	1.31E-41	156
S11C274_35	NZ_CP013797.1_124	0.437	198	109	0	44	241	1	195	1.31E-41	156
S11C274_35	NZ_CP013820.1_128	0.437	198	109	0	44	241	1	195	1.31E-41	156
S11C274_35	NZ_CP013815.1_128	0.437	198	109	0	44	241	1	195	1.31E-41	156
S11C274_35	NZ_CP011852.1_42	0.411	239	136	0	4	242	5	236	2.86E-47	173
S11C274_35	NZ_CP013823.1_10	0.411	239	136	0	4	242	5	236	2.86E-47	173
S11C274_35	NZ_CP013783.1_19	0.411	239	136	0	4	242	5	236	2.86E-47	173
S11C274_35	NZ_CP012510.1_10	0.411	239	136	0	4	242	5	236	2.86E-47	173
S11C274_35	NZ_CP013803.1_10	0.411	239	136	0	4	242	5	236	2.86E-47	173
S11C274_35	NZ_CP013808.1_19	0.411	239	136	0	4	242	5	236	2.86E-47	173
S11C274_35	NZ_CP013948.1_48	0.411	239	136	0	4	242	5	236	2.86E-47	173
S11C274_35	NZ_CP013788.1_19	0.411	239	136	0	4	242	5	236	2.86E-47	173
S11C274_35	NZ_CP012512.1_14	0.485	253	128	0	36	288	23	272	5.62E-66	228
S11C274_35	NZ_CP013977.1_43	0.485	253	128	0	36	288	23	272	5.62E-66	228
S11C274_35	NZ_CP013805.1_14	0.485	253	128	0	36	288	23	272	5.62E-66	228
S11C274_35	NZ_CP013825.1_17	0.485	253	128	0	36	288	23	272	5.62E-66	228
S11C274_35	NZ_CP013785.1_31	0.485	253	128	0	36	288	23	272	5.62E-66	228
S11C274_35	NZ_CP013799.1_33	0.485	253	128	0	36	288	23	272	5.62E-66	228
S11C274_35	NZ_CP013810.1_30	0.485	253	128	0	36	288	23	272	5.62E-66	228
S11C274_35	NZ_CP013794.1_42	0.485	253	128	0	36	288	23	272	5.62E-66	228
S11C274_35	NZ_CP013818.1_41	0.485	253	128	0	36	288	23	272	5.62E-66	228
S11C274_35	NZ_CP013790.1_29	0.485	253	128	0	36	288	23	272	5.62E-66	228
S11C274_35	NZ_CP013813.1_41	0.485	253	128	0	36	288	23	272	5.62E-66	228
S11C274_35	NZ_CP013947.1_37	0.485	253	128	0	36	288	23	272	5.62E-66	228
S11C274_39	NZ_LR213459.1_86	0.716	352	97	0	2	353	6	348	6.76E-162	508
S11C274_39	NZ_CP034066.1_62	0.717	352	97	0	2	353	6	348	2.63E-162	509
S11C274_39	NC_018651.1_38	0.718	352	96	0	2	353	6	348	1.02E-162	511
S11C274_39	NZ_CP022085.2_70	0.718	352	96	0	2	353	6	348	1.02E-162	511
S11C274_39	NZ_CP028430.1_56	0.719	352	96	0	2	353	6	348	7.47E-163	511
S11C274_39	NZ_CP028433.1_106	0.719	352	96	0	2	353	6	348	7.47E-163	511
S11C274_39	NZ_CP031136.1_26	0.719	352	96	0	2	353	6	348	5.45E-163	511
S11C274_39	NZ_CP023851.1_90	0.719	352	96	0	2	353	6	348	5.45E-163	511
S11C274_39	NZ_CP027358.1_27	0.719	352	96	0	2	353	6	348	5.45E-163	511
S11C274_39	NZ_CP010144.1_40	0.719	352	96	0	2	353	6	348	5.45E-163	511
S11C274_39	NZ_CP020118.1_6	0.719	352	96	0	2	353	6	348	5.45E-163	511
S11C274_39	NZ_CP024264.1_85	0.719	352	96	0	2	353	6	348	5.45E-163	511
S11C274_39	NZ_CP031294.1_89	0.719	352	96	0	2	353	6	348	5.45E-163	511
S11C274_39	NZ_CP025883.1_92	0.719	352	96	0	2	353	6	348	5.45E-163	511
S11C274_39	NZ_CP019002.1_69	0.719	352	96	0	2	353	6	348	5.45E-163	511
S11C274_39	NZ_CP025868.1_19	0.719	352	96	0	2	353	6	348	5.45E-163	511
S11C274_39	NZ_CP017847.1_60	0.719	352	96	0	2	353	6	348	5.45E-163	511
S11C274_39	NZ_CP033097.1_89	0.719	352	96	0	2	353	6	348	5.45E-163	511
S11C274_39	NZ_CP010153.1_40	0.719	352	96	0	2	353	6	348	5.45E-163	511
S11C274_39	NZ_CP022167.1_98	0.719	352	96	0	2	353	6	348	5.45E-163	511
S11C274_39	NZ_CP014490.1_58	0.719	352	96	0	2	353	6	348	5.45E-163	511
S11C274_39	NZ_AP017612.1_87	0.719	352	96	0	2	353	6	348	5.45E-163	511
S11C274_39	NZ_CP019013.1_53	0.719	352	96	0	2	353	6	348	5.45E-163	511
S11C274_39	NZ_CP025894.1_85	0.719	352	96	0	2	353	6	348	5.45E-163	511
S11C274_39	NZ_CP027369.1_60	0.719	352	96	0	2	353	6	348	5.45E-163	511
S11C274_39	NZ_CP025870.1_101	0.719	352	96	0	2	353	6	348	5.45E-163	511
S11C274_39	NZ_CP015915.1_106	0.719	352	96	0	2	353	6	348	5.45E-163	511
S11C274_39	NZ_CP019027.1_55	0.72	352	96	0	2	353	6	348	3.98E-163	512
S11C274_47	NZ_CP014649.1_110	0.596	703	283	0	137	839	112	813	6.03E-258	811
S11C274_47	NZ_CP027613.1_1	0.596	703	283	0	137	839	112	813	6.03E-258	811
S11C274_47	NZ_CP007729.1_115	0.596	703	283	0	137	839	112	813	6.03E-258	811
S11C274_47	NZ_CP008829.1_115	0.596	703	283	0	137	839	112	813	6.03E-258	811
S11C274_51	NZ_CP010135.1_45	0.669	270	89	0	1	270	1	270	1.54E-112	361
S11C274_56	NZ_CP019308.1_23	0.391	587	354	0	3	589	1	583	1.54E-117	391
S11C274_65	NZ_CP019308.1_62	0.357	240	149	0	32	263	13	252	1.24E-37	143
S11C274_73	NZ_CP009718.1_26	0.378	58	35	0	10	67	5	62	4.59E-05	40
S11C274_73	NZ_CP015358.1_4	0.388	56	34	0	9	64	4	59	4.59E-05	40
S11C274_73	NC_011971.1_68	0.387	58	35	0	10	67	3	60	1.77E-05	42
S11C274_73	NZ_CP009637.1_38	0.359	65	41	0	6	70	1	65	1.28E-05	42
S11C274_73	NZ_CP009638.1_50	0.391	66	40	0	10	75	6	71	1.49E-07	48
S11C274_73	NC_016794.1_37	0.391	66	40	0	10	75	6	71	1.49E-07	48
S11C274_73	NZ_CP009599.1_37	0.394	66	39	0	10	75	6	71	1.08E-07	48
S11C274_73	NC_008598.1_42	0.394	66	39	0	10	75	6	71	1.08E-07	48
S11C274_73	NZ_CP017949.1_83	0.401	65	38	0	9	73	4	68	7.86E-08	48
S11C274_78	NZ_CP024288.1_3	0.372	424	246	0	171	594	115	507	7.58E-75	265
S11C274_78	NZ_CP024609.1_41	0.45	421	213	0	169	589	112	499	1.67E-100	341
S11C274_87	NZ_CP014913.1_43	0.492	346	174	0	1	346	83	425	1.65E-95	316
S11C274_87	NZ_CP014649.1_133	0.626	343	128	0	1	343	81	422	2.44E-132	422
S11C274_87	NZ_CP007729.1_92	0.626	343	128	0	1	343	81	422	2.44E-132	422
S11C274_87	NZ_CP008829.1_92	0.626	343	128	0	1	343	81	422	2.44E-132	422
S11C274_88	NZ_CP007729.1_93	0.609	132	51	0	1	132	1	132	2.55E-45	159
S11C274_88	NZ_CP008829.1_93	0.609	132	51	0	1	132	1	132	2.55E-45	159
S11C274_88	NZ_CP014649.1_132	0.609	132	51	0	1	132	1	132	2.55E-45	159
S11C274_9	NZ_CP010135.1_13	0.556	190	83	0	4	191	3	192	1.14E-59	204
S11C274_91	NC_029024.1_90	0.372	133	82	0	3	134	2	134	4.77E-19	86
S11C274_91	NZ_CP027309.1_110	0.394	124	73	0	59	182	6	127	2.56E-19	87
S11C274_91	NZ_CP021835.1_202	0.355	146	94	0	1	146	1	146	1.01E-19	88
S11C274_91	NZ_CP018956.1_209	0.355	146	94	0	1	146	1	146	1.01E-19	88
S11C274_91	NZ_CP027149.1_9	0.355	146	94	0	1	146	1	146	1.01E-19	88
S11C274_91	NZ_CP025144.1_143	0.355	146	94	0	1	146	1	146	1.01E-19	88
S11C274_91	NZ_CP025147.1_149	0.355	146	94	0	1	146	1	146	1.01E-19	88
S11C274_91	NZ_CP025141.1_143	0.355	146	94	0	1	146	1	146	1.01E-19	88
S11C274_91	NZ_CP019891.1_132	0.357	146	93	0	1	146	1	146	5.41E-20	89
S11C274_91	NZ_CP022068.1_8	0.357	146	93	0	1	146	1	146	5.41E-20	89
S11C274_91	NZ_CP022068.1_16	0.357	146	93	0	1	146	1	146	5.41E-20	89
S11C274_91	NZ_CP027605.1_15	0.357	146	93	0	1	146	1	146	5.41E-20	89
S11C274_91	NZ_CP022660.1_288	0.352	154	97	0	1	151	1	154	6.13E-21	91
S11C274_91	NZ_CP016454.1_1	0.423	120	68	0	3	122	2	120	3.29E-21	92
S11C274_91	NZ_AP014708.1_24	0.4	137	81	0	1	137	1	136	5.72E-23	97
S11C274_91	NZ_CP013780.1_115	0.382	151	91	0	1	151	1	149	4.71E-24	100
S11C274_91	NZ_CP033943.1_93	0.382	151	91	0	1	151	1	149	4.71E-24	100
S11C274_91	NZ_CP034821.1_132	0.364	167	104	0	16	182	6	170	3.88E-25	104
S11C274_91	NC_031129.1_37	0.364	167	104	0	16	182	6	170	3.88E-25	104
S11C274_91	NZ_CP016454.1_25	0.35	181	115	0	4	184	3	180	5.94E-26	106
S11C274_91	NC_021325.1_49	0.366	170	105	0	4	173	3	169	4.35E-26	106
S11C274_91	NZ_CP031644.1_2	0.351	181	116	0	1	181	1	180	4.35E-26	106
S11C274_91	NZ_CP023368.1_71	0.359	178	111	0	5	182	4	177	1.24E-26	108
S11C274_91	NZ_CP024829.1_12	0.36	178	111	0	5	182	4	177	9.10E-27	108
S11C274_91	NZ_CP016597.1_52	0.356	181	115	0	1	181	1	180	9.10E-27	108
S11C274_91	NZ_CP010109.1_26	0.356	181	115	0	1	181	1	180	9.10E-27	108
S11C274_91	NZ_CP009073.1_15	0.364	178	110	0	5	182	4	177	1.91E-27	110
S11C274_91	NZ_CP013792.1_98	0.426	144	81	0	1	144	1	142	1.02E-27	111
S11C274_91	NZ_CP013797.1_91	0.426	144	81	0	1	144	1	142	1.02E-27	111
S11C274_91	NZ_CP013820.1_95	0.426	144	81	0	1	144	1	142	1.02E-27	111
S11C274_91	NZ_CP013815.1_95	0.426	144	81	0	1	144	1	142	1.02E-27	111
S11C274_91	NZ_CP020749.1_46	0.432	142	79	0	1	142	1	140	7.45E-28	111
S11C274_91	NZ_CP015530.1_134	0.359	184	115	0	4	184	3	186	7.45E-28	111
S11C274_91	NZ_CP029117.1_12	0.457	134	71	0	9	142	4	135	1.56E-28	113
S11C274_91	NZ_CP012491.1_1	0.472	129	67	0	4	132	3	129	1.14E-28	114
S11C274_91	NZ_CP014852.1_101	0.375	180	109	0	5	184	4	179	1.74E-29	116
S11C274_91	NZ_CP011399.1_12	0.378	185	112	0	3	187	2	182	5.54E-31	121
S11C274_91	NC_042128.1_38	0.479	136	69	0	3	138	2	135	1.58E-31	122
S11C274_91	NC_015273.1_6	0.397	178	106	0	4	181	19	194	3.30E-32	124
S11C274_91	NZ_CP011867.1_12	0.392	183	108	0	1	183	1	179	1.29E-32	125
S11C274_91	NZ_CP011399.1_61	0.399	181	107	0	4	184	8	186	3.67E-33	127
S11C274_91	NZ_CP012732.1_10	0.47	147	76	0	3	149	2	146	1.05E-33	128
S11C274_91	NZ_CP015997.1_1	0.49	140	70	0	3	142	2	139	5.59E-34	129
S11C274_91	NC_026014.1_41	0.405	181	105	0	3	183	2	178	4.09E-34	130
S11C274_91	NZ_CP034164.1_102	0.411	180	103	0	3	182	2	177	8.51E-35	132
S11C274_91	NZ_CP034790.1_13	0.411	180	103	0	3	182	2	177	8.51E-35	132
S11C274_91	NZ_CP019203.1_104	0.411	180	103	0	3	182	2	177	8.51E-35	132
S11C274_91	NZ_CP028198.1_95	0.412	180	103	0	3	182	2	177	6.22E-35	132
S11C274_91	NZ_CP027382.1_10	0.412	180	103	0	3	182	2	177	6.22E-35	132
S11C274_91	NZ_CP011430.1_81	0.412	180	103	0	3	182	2	177	6.22E-35	132
S11C274_91	NZ_AP018804.1_95	0.412	180	103	0	3	182	2	177	6.22E-35	132
S11C274_91	NZ_CP024817.1_66	0.411	181	104	0	3	183	2	178	6.22E-35	132
S11C274_91	NZ_CP029117.1_123	0.411	181	104	0	3	183	2	178	6.22E-35	132
S11C274_91	NZ_CP019075.1_11	0.411	181	104	0	3	183	2	178	6.22E-35	132
S11C274_91	NZ_CP024832.1_20	0.411	181	104	0	3	183	2	178	6.22E-35	132
S11C274_91	NZ_CP011063.1_25	0.411	181	104	0	3	183	2	178	6.22E-35	132
S11C274_91	NZ_CP030188.1_30	0.415	180	102	0	3	182	2	177	2.42E-35	133
S11C274_91	NZ_CP023732.1_107	0.415	180	102	0	3	182	2	177	2.42E-35	133
S11C274_91	NZ_CP034163.1_46	0.415	180	102	0	3	182	2	177	2.42E-35	133
S11C274_91	NZ_CP030784.2_80	0.415	180	102	0	3	182	2	177	2.42E-35	133
S11C274_91	NZ_CP016549.1_27	0.416	180	102	0	3	182	2	177	1.77E-35	134
S11C274_91	NZ_CP009051.1_24	0.416	180	102	0	3	182	2	177	1.77E-35	134
S11C274_91	NC_005856.1_28	0.416	180	102	0	3	182	2	177	1.77E-35	134
S11C274_91	NZ_CP019054.1_109	0.416	180	102	0	3	182	2	177	1.77E-35	134
S11C274_91	NZ_CP016549.1_113	0.416	180	102	0	3	182	2	177	1.77E-35	134
S11C274_91	NZ_CP030183.1_30	0.416	180	102	0	3	182	2	177	1.77E-35	134
S11C274_91	NZ_CP021203.1_23	0.416	180	102	0	4	183	3	178	1.77E-35	134
S11C274_91	NZ_CP038506.1_57	0.416	180	102	0	4	183	3	178	1.77E-35	134
S11C274_91	NZ_CP019188.1_6	0.416	180	102	0	4	183	3	178	1.77E-35	134
S11C274_91	NZ_CP009168.1_32	0.416	180	102	0	4	183	3	178	1.77E-35	134
S11C274_91	NZ_CP023961.1_8	0.416	180	102	0	4	183	3	178	1.77E-35	134
S11C274_91	NZ_LR130557.1_33	0.416	180	102	0	4	183	3	178	1.77E-35	134
S11C274_91	NZ_CP026725.1_34	0.416	180	102	0	4	183	3	178	1.77E-35	134
S11C274_91	NZ_CP033882.1_91	0.416	180	102	0	4	183	3	178	1.77E-35	134
S11C274_91	NC_017653.1_31	0.416	180	102	0	4	183	3	178	1.77E-35	134
S11C274_91	NZ_CP035313.1_8	0.416	180	102	0	4	183	3	178	1.77E-35	134
S11C274_91	NZ_CP014852.1_90	0.413	182	104	0	3	184	2	179	1.77E-35	134
S11C274_91	NZ_CP015837.1_106	0.416	180	102	0	4	183	3	178	1.77E-35	134
S11C274_91	NZ_LT905089.1_14	0.416	180	102	0	4	183	3	178	1.77E-35	134
S11C274_91	NZ_CP022733.1_27	0.416	180	102	0	4	183	3	178	1.77E-35	134
S11C274_91	NZ_CP025147.1_29	0.416	180	102	0	3	182	2	177	1.77E-35	134
S11C274_91	NZ_CP025141.1_23	0.416	180	102	0	3	182	2	177	1.77E-35	134
S11C274_91	NZ_CP018956.1_3	0.416	180	102	0	3	182	2	177	1.77E-35	134
S11C274_91	NZ_CP021835.1_146	0.416	180	102	0	3	182	2	177	1.77E-35	134
S11C274_91	NZ_CP025144.1_22	0.416	180	102	0	3	182	2	177	1.77E-35	134
S11C274_91	NZ_CP010173.1_12	0.415	181	103	0	3	183	2	178	1.29E-35	134
S11C274_91	NC_011971.1_44	0.414	182	104	0	3	184	2	179	1.29E-35	134
S11C274_91	NZ_CP026821.1_12	0.418	180	102	0	3	182	2	177	9.45E-36	134
S11C274_91	NZ_CP026808.1_68	0.418	180	102	0	3	182	2	177	9.45E-36	134
S11C274_91	NZ_CP026816.1_67	0.418	180	102	0	3	182	2	177	9.45E-36	134
S11C274_91	NZ_CP026818.1_96	0.418	180	102	0	3	182	2	177	9.45E-36	134
S11C274_91	NZ_CP028194.1_14	0.42	180	102	0	4	183	3	178	5.05E-36	135
S11C274_91	NZ_CP014707.1_46	0.422	179	101	0	4	182	3	177	5.05E-36	135
S11C274_91	NZ_CP032875.1_116	0.419	181	102	0	3	183	2	178	3.69E-36	136
S11C274_91	NZ_CP022228.3_43	0.419	181	102	0	3	183	2	178	3.69E-36	136
S11C274_91	NZ_CP028585.2_26	0.419	181	102	0	3	183	2	178	3.69E-36	136
S11C274_91	NZ_LN890526.1_34	0.42	181	102	0	4	184	3	179	2.69E-36	136
S11C274_91	NZ_CP022660.1_144	0.468	157	82	0	3	159	12	166	1.97E-36	136
S11C274_91	NZ_CP020749.1_68	0.421	181	103	0	4	184	3	181	1.97E-36	136
S11C274_91	NZ_CP015088.1_34	0.428	180	100	0	3	182	2	177	2.99E-37	139
S11C274_91	NZ_AP015032.1_39	0.429	181	103	0	4	184	3	183	1.17E-37	140
S11C274_91	NZ_CP019891.1_6	0.436	182	100	0	3	184	2	179	6.89E-39	143
S11C274_91	NZ_CP027605.1_25	0.436	182	100	0	3	184	2	179	6.89E-39	143
S11C274_91	NZ_CP032183.1_122	0.436	182	100	0	3	184	2	179	6.89E-39	143
S11C274_91	NZ_CP021897.1_19	0.436	182	100	0	3	184	2	179	6.89E-39	143
S11C274_91	NZ_CP010386.1_96	0.436	182	100	0	3	184	2	179	6.89E-39	143
