,name,freq,prev,p.freq,p.prev,p,contaminant
33010,Cutibacterium_avidum,0.000375067,35,NA,0.995495495,0.995495495,FALSE
1108,Chloroflexus_aurantiacus,2.72E-07,2,NA,0.603603604,0.603603604,FALSE
2768162,Roseomonas_sp._546,0.000292189,35,NA,0.995495495,0.995495495,FALSE
41202,Ewingella_americana,1.93E-05,27,NA,0.972291619,0.972291619,FALSE
2054173,Candidatus_Coxiella_mudrowiae,2.56E-06,16,NA,0.954689984,0.954689984,FALSE
1982303,Propionibacterium_virus_Pirate,5.50E-07,2,NA,0.603603604,0.603603604,FALSE
1788301,Pseudomonas_versuta,1.84E-05,22,NA,0.903550609,0.903550609,FALSE
639313,Hoyosella_subflava,3.88E-05,33,NA,0.99898554,0.99898554,FALSE
2769486,Marinobacter_sp._LPB0319,6.52E-06,27,NA,0.972291619,0.972291619,FALSE
673862,Candidatus_Babela_massiliensis,7.31E-06,22,NA,0.989666137,0.989666137,FALSE
83171,Methanocaldococcus_fervens,2.66E-06,12,NA,0.904231963,0.904231963,FALSE
332056,Sphingobium_japonicum,7.01E-05,34,NA,0.986743887,0.986743887,FALSE
979982,Leuconostoc_sp._C2,4.90E-07,1,NA,NA,NA,FALSE
390884,Echinicola_vietnamensis,3.55E-06,17,NA,0.77992278,0.77992278,FALSE
1882749,Opitutus_sp._GAS368,2.69E-05,32,NA,0.997501703,0.997501703,FALSE
2779775,Haloactinobacterium_sp._RN3S43,5.84E-05,35,NA,0.995495495,0.995495495,FALSE
373,Agrobacterium_vitis,7.74E-05,36,NA,0.945945946,0.945945946,FALSE
270351,Methylobacterium_aquaticum,0.00040226,37,NA,0.5,0.5,FALSE
2137,Spiroplasma_apis,1.62E-06,13,NA,0.919554849,0.919554849,FALSE
315358,Spiroplasma_eriocheiris,5.09E-06,13,NA,0.919554849,0.919554849,FALSE
2808899,Janthinobacterium_sp._PLB02,1.10E-05,21,NA,0.986221516,0.986221516,FALSE
1658665,Mitsuaria_sp._7,0.000196156,37,NA,0.5,0.5,FALSE
2547598,Marinobacter_sp._JH2,1.45E-05,22,NA,0.903550609,0.903550609,FALSE
192421,Planococcus_maritimus,1.72E-06,14,NA,0.932962374,0.932962374,FALSE
361575,Pseudarthrobacter_phenanthrenivorans,7.69E-05,36,NA,0.945945946,0.945945946,FALSE
2527979,Stieleria_neptunia,1.16E-05,29,NA,0.986645469,0.986645469,FALSE
277988,Thermococcus_thioreducens,3.19E-07,1,NA,NA,NA,FALSE
404941,Mycobacteroides_salmoniphilum,3.13E-05,32,NA,0.997501703,0.997501703,FALSE
1547283,Bacillus_weihaiensis,8.52E-06,27,NA,0.998410175,0.998410175,FALSE
738,Glaesserella_parasuis,1.49E-05,27,NA,0.828185328,0.828185328,FALSE
1874061,Sphingopyxis_sp._EG6,0.000270102,37,NA,0.5,0.5,FALSE
709810,Azospirillum_sp._TSA2s,9.42E-05,33,NA,0.974002574,0.974002574,FALSE
347208,Arthrobacter_sp._J3.37,1.02E-07,1,NA,NA,NA,FALSE
74320,Buzura_suppressaria_nucleopolyhedrovirus,4.32E-07,1,NA,NA,NA,FALSE
373068,Corynebacterium_sp._L2-79-05,7.31E-05,20,NA,0.981981982,0.981981982,FALSE
2734195,Caulobacter_virus_CcrPW,1.16E-07,1,NA,NA,NA,FALSE
1094892,Megavirus_chiliensis,1.62E-05,24,NA,0.994587024,0.994587024,FALSE
2172099,Catenovulum_sp._CCB-QB4,2.29E-06,19,NA,0.976833977,0.976833977,FALSE
85991,Chlamydia_pecorum,9.54E-07,7,NA,0.792527822,0.792527822,FALSE
2143,Spiroplasma_gladiatoris,2.72E-06,15,NA,0.944621092,0.944621092,FALSE
256701,Glutamicibacter_arilaitensis,5.59E-05,34,NA,0.9997426,0.9997426,FALSE
28109,Pseudoalteromonas_nigrifaciens,1.75E-05,16,NA,0.954689984,0.954689984,FALSE
2493677,Mesorhizobium_sp._M6A.T.Cr.TU.016.01.1.1,4.11E-05,33,NA,0.99898554,0.99898554,FALSE
29559,Mycoplasma_hyosynoviae,2.09E-06,14,NA,0.932962374,0.932962374,FALSE
67581,Streptomyces_viridosporus,5.65E-05,35,NA,0.995495495,0.995495495,FALSE
1522,[Clostridium]_innocuum,0.000115909,32,NA,0.272238625,0.272238625,FALSE
2725416,Chitinophaga_sp._1310,7.56E-07,2,NA,0.603603604,0.603603604,FALSE
313598,Polaribacter_sp._MED152,4.76E-06,23,NA,0.992421834,0.992421834,FALSE
1288495,Diaphorobacter_aerolatus,9.17E-05,35,NA,0.995495495,0.995495495,FALSE
1245,Leuconostoc_mesenteroides,7.06E-05,31,NA,0.995079113,0.995079113,FALSE
68203,Streptomyces_fungicidicus,3.32E-05,25,NA,0.996252555,0.996252555,FALSE
2580515,Agrobacterium_sp._T29,3.70E-05,32,NA,0.997501703,0.997501703,FALSE
1288,Staphylococcus_xylosus,0.001249259,36,NA,0.945945946,0.945945946,FALSE
2599401,Streptomyces_qinzhouensis,4.42E-05,33,NA,0.99898554,0.99898554,FALSE
1834519,Fibrella_sp._ES10-3-2-2,1.10E-05,27,NA,0.998410175,0.998410175,FALSE
591197,Ignavibacterium_album,4.17E-06,22,NA,0.903550609,0.903550609,FALSE
2813577,Myxococcus_sp._SCHIC003,4.00E-05,32,NA,0.997501703,0.997501703,FALSE
47884,Pseudomonas_taetrolens,2.62E-05,30,NA,0.991520933,0.991520933,FALSE
2594042,Candidatus_Prometheoarchaeum_syntrophicum,4.30E-06,21,NA,0.986221516,0.986221516,FALSE
2777577,Vibrio_sp._Sal10,7.40E-07,11,NA,0.886819593,0.886819593,FALSE
35703,Citrobacter_amalonaticus,2.08E-05,24,NA,0.722265122,0.722265122,FALSE
1049583,Kocuria_indica,0.01186897,34,NA,0.9997426,0.9997426,FALSE
76885,Pseudomonas_sp._K-62,1.44E-06,15,NA,0.944621092,0.944621092,FALSE
2758572,Schaalia_sp._JY-X169,1.89E-05,30,NA,0.999735029,0.999735029,FALSE
116092,Pseudoalteromonas_sp._A25,1.63E-06,16,NA,0.748277689,0.748277689,FALSE
2352,Flexistipes_sinusarabici,9.59E-07,12,NA,0.904231963,0.904231963,FALSE
83559,Chlamydia_suis,6.77E-07,5,NA,0.727761375,0.727761375,FALSE
29543,Pelobacter_propionicus,8.26E-06,26,NA,0.962525551,0.962525551,FALSE
178339,Pauljensenia_hongkongensis,8.53E-05,31,NA,0.999886441,0.999886441,FALSE
158500,Novosphingobium_resinovorum,0.000178758,36,NA,0.945945946,0.945945946,FALSE
718,Actinobacillus_equuli,8.17E-07,10,NA,0.867136044,0.867136044,FALSE
885040,Enterobacter_soli,0.000142798,28,NA,0.533227345,0.533227345,FALSE
54911,Brevibacillus_choshinensis,9.73E-06,27,NA,0.972291619,0.972291619,FALSE
2735133,Herbiconiux_sp._SALV-R1,7.75E-05,35,NA,0.995495495,0.995495495,FALSE
2654325,Flavobacterium_sp._xlx-214,1.92E-05,29,NA,0.999470058,0.999470058,FALSE
189381,Bacillus_marisflavi,4.51E-05,33,NA,0.99898554,0.99898554,FALSE
2201181,Flavobacterium_sediminis,2.16E-05,28,NA,0.980286169,0.980286169,FALSE
82633,Cupriavidus_pauculus,0.000193961,36,NA,0.945945946,0.945945946,FALSE
2592652,Agromyces_sp._KACC_19306,7.66E-05,35,NA,0.995495495,0.995495495,FALSE
83453,Melittangium_boletus,0.000200404,34,NA,0.9997426,0.9997426,FALSE
108010,Thioalkalivibrio_paradoxus,1.21E-05,26,NA,0.997501703,0.997501703,FALSE
2739433,Erythrobacter_mangrovi,9.71E-05,34,NA,0.986743887,0.986743887,FALSE
47763,Streptomyces_lydicus,0.00018989,35,NA,0.995495495,0.995495495,FALSE
2315,Methanoplanus_limicola,9.87E-07,9,NA,0.844992051,0.844992051,FALSE
53407,Pseudomonas_asplenii,3.28E-06,18,NA,0.970656371,0.970656371,FALSE
1245526,Pseudomonas_guangdongensis,3.33E-05,33,NA,0.784798244,0.784798244,FALSE
2676868,Flavihumibacter_sp._SB-02,1.74E-05,30,NA,0.999735029,0.999735029,FALSE
388640,Bartonella_australis,4.13E-06,19,NA,0.976833977,0.976833977,FALSE
1166,Dolichospermum_flos-aquae,2.25E-05,21,NA,0.986221516,0.986221516,FALSE
360911,Exiguobacterium_sp._AT1b,0.000166753,33,NA,0.974002574,0.974002574,FALSE
35,Corallococcus_macrosporus,7.07E-05,34,NA,0.986743887,0.986743887,FALSE
2305220,Streptomyces_sp._W1SF4,6.49E-05,34,NA,0.986743887,0.986743887,FALSE
1232575,Acidithiobacillus_ferridurans,2.12E-07,1,NA,NA,NA,FALSE
213554,Halomonas_campaniensis,3.65E-07,2,NA,0.603603604,0.603603604,FALSE
1244531,Campylobacter_iguaniorum,9.53E-07,14,NA,0.932962374,0.932962374,FALSE
1624,Ligilactobacillus_salivarius,0.000186339,34,NA,0.9997426,0.9997426,FALSE
70348,Acinetobacter_dispersus,0.000140628,34,NA,0.986743887,0.986743887,FALSE
129921,Amycolatopsis_keratiniphila,0.000213698,36,NA,0.945945946,0.945945946,FALSE
292462,Mycobacterium_florentinum,7.53E-05,34,NA,0.986743887,0.986743887,FALSE
1752398,Ensifer_alkalisoli,4.42E-05,34,NA,0.9997426,0.9997426,FALSE
76936,Helicobacter_typhlonius,1.37E-07,3,NA,0.648906049,0.648906049,FALSE
202956,Acinetobacter_towneri,0.00021885,32,NA,0.997501703,0.997501703,FALSE
68270,Streptomyces_spectabilis,8.90E-05,35,NA,0.995495495,0.995495495,FALSE
116188,Streptomyces_coeruleorubidus,3.76E-05,32,NA,0.997501703,0.997501703,FALSE
1778678,Paenibacillus_psychroresistens,5.80E-06,26,NA,0.997501703,0.997501703,FALSE
1853682,Halarchaeum_sp._CBA1220,5.08E-05,30,NA,0.999735029,0.999735029,FALSE
2675787,Enterobacteriaceae_endosymbiont_of_Donacia_tomentosa,6.51E-07,6,NA,0.761791203,0.761791203,FALSE
674,Vibrio_mimicus,1.26E-05,28,NA,0.980286169,0.980286169,FALSE
94869,Clostridium_gasigenes,2.89E-05,32,NA,0.957528958,0.957528958,FALSE
292913,Sphingopyxis_sp._113P3,0.000139198,35,NA,0.995495495,0.995495495,FALSE
1176198,Streptomyces_harbinensis,0.000143179,34,NA,0.986743887,0.986743887,FALSE
1510841,Parasaccharibacter_apium,4.21E-06,22,NA,0.989666137,0.989666137,FALSE
2675784,Enterobacteriaceae_endosymbiont_of_Donacia_simplex,1.95E-07,2,NA,0.603603604,0.603603604,FALSE
44008,Enterococcus_cecorum,6.64E-05,31,NA,0.680596563,0.680596563,FALSE
2795690,Kaistia_sp._32K,0.000100342,35,NA,0.995495495,0.995495495,FALSE
29433,Moraxella_ovis,1.91E-06,11,NA,0.886819593,0.886819593,FALSE
915,Nitrosomonas_europaea,6.27E-06,22,NA,0.903550609,0.903550609,FALSE
1915209,Acinetobacter_virus_AP22,4.97E-08,1,NA,NA,NA,FALSE
1712410,Thermoanaerosceptrum_fracticalcis,4.11E-06,21,NA,0.883412825,0.883412825,FALSE
408,Methylorubrum_extorquens,0.00113228,37,NA,0.5,0.5,FALSE
445709,Pandoraea_thiooxydans,1.76E-05,30,NA,0.991520933,0.991520933,FALSE
1891094,Pandoraea_fibrosis,2.49E-05,30,NA,0.999735029,0.999735029,FALSE
323284,Alcaligenes_aquatilis,8.39E-06,21,NA,0.883412825,0.883412825,FALSE
2714936,Lysobacter_sp._HDW10,2.96E-05,31,NA,0.937580438,0.937580438,FALSE
571256,Brucella_pituitosa,3.75E-05,30,NA,0.999735029,0.999735029,FALSE
2668067,Marinobacterium_sp._LSUCC0821,6.85E-06,22,NA,0.989666137,0.989666137,FALSE
960,Bacteriovorax_stolpii,2.99E-05,33,NA,0.99898554,0.99898554,FALSE
691437,Geobacillus_sp._C56-T3,2.09E-07,2,NA,0.603603604,0.603603604,FALSE
1442554,Synechococcus_sp._MEDNS5,1.99E-06,16,NA,0.954689984,0.954689984,FALSE
2116510,Mycetocola_sp._JXN-3,3.60E-05,33,NA,0.99898554,0.99898554,FALSE
1982257,Propionibacterium_virus_Lauchelly,6.89E-07,7,NA,0.792527822,0.792527822,FALSE
1774,Mycobacteroides_chelonae,0.000298284,34,NA,0.9997426,0.9997426,FALSE
60035,Geobacter_bremensis,1.00E-05,27,NA,0.828185328,0.828185328,FALSE
1515612,Sphingopyxis_fribergensis,0.000179889,36,NA,0.945945946,0.945945946,FALSE
52133,Acinetobacter_venetianus,0.000116254,33,NA,0.99898554,0.99898554,FALSE
2282309,Leclercia_sp._W17,0.000141712,19,NA,0.836293436,0.836293436,FALSE
2566013,Cellulomonas_shaoxiangyii,9.30E-05,35,NA,0.995495495,0.995495495,FALSE
84032,Pseudoclostridium_thermosuccinogenes,4.91E-06,23,NA,0.992421834,0.992421834,FALSE
1648404,Aurantiacibacter_atlanticus,4.81E-05,31,NA,0.995079113,0.995079113,FALSE
2290922,Lysobacter_sp._TY2-98,0.000106238,34,NA,0.986743887,0.986743887,FALSE
1869241,Nostoc_sp._CENA543,4.09E-05,33,NA,0.99898554,0.99898554,FALSE
47865,Micromonospora_inositola,7.69E-05,34,NA,0.9997426,0.9997426,FALSE
2560492,Gordonia_virus_Eyre,7.20E-08,2,NA,0.603603604,0.603603604,FALSE
28454,Sphingobacterium_multivorum,0.000232205,33,NA,0.99898554,0.99898554,FALSE
299146,Micromonospora_narathiwatensis,6.10E-05,32,NA,0.999962147,0.999962147,FALSE
168697,Salinispora_arenicola,3.73E-05,33,NA,0.974002574,0.974002574,FALSE
1827285,Acinetobacter_sp._MYb10,5.83E-05,35,NA,0.396396396,0.396396396,FALSE
97481,Pasteurella_skyensis,2.41E-06,19,NA,0.976833977,0.976833977,FALSE
216465,Polaromonas_naphthalenivorans,3.78E-05,32,NA,0.997501703,0.997501703,FALSE
1137095,Scytonema_sp._HK-05,0.000235694,31,NA,0.999886441,0.999886441,FALSE
37927,Sinomonas_atrocyanea,0.000117156,35,NA,0.995495495,0.995495495,FALSE
1856685,Pseudomonas_sp._TCU-HL1,2.66E-05,33,NA,0.974002574,0.974002574,FALSE
1042156,Clostridium_sp._SY8519,8.36E-06,26,NA,0.442879855,0.442879855,FALSE
1690805,Propionibacterium_phage_PAC1,5.84E-08,1,NA,NA,NA,FALSE
1844999,Listeria_sp._PSOL-1,2.32E-06,15,NA,0.944621092,0.944621092,FALSE
2482769,Serratia_sp._P2ACOL2,5.92E-06,6,NA,0.761791203,0.761791203,FALSE
298596,Sporosarcina_ureilytica,1.30E-05,28,NA,0.999046105,0.999046105,FALSE
2033,Microbacterium_testaceum,0.000139626,36,NA,0.945945946,0.945945946,FALSE
1924732,Staphylococcus_virus_G15,5.05E-07,3,NA,0.648906049,0.648906049,FALSE
114880,Mycoplasma_columbinasale,1.36E-06,6,NA,0.761791203,0.761791203,FALSE
2145,Spiroplasma_taiwanense,2.45E-06,14,NA,0.932962374,0.932962374,FALSE
2005046,Stenotrophomonas_sp._WZN-1,1.76E-05,26,NA,0.997501703,0.997501703,FALSE
599,Salmonella_sp.,1.12E-06,1,NA,NA,NA,FALSE
1163710,Cronobacter_condimenti,5.58E-06,22,NA,0.644144144,0.644144144,FALSE
562959,Paenibacillus_cellulositrophicus,3.79E-05,33,NA,0.974002574,0.974002574,FALSE
2033032,Aeromonas_sp._CA23,5.54E-06,21,NA,0.986221516,0.986221516,FALSE
1785128,Acinetobacter_lactucae,2.29E-05,29,NA,0.999470058,0.999470058,FALSE
57480,Microvirgula_aerodenitrificans,2.16E-05,32,NA,0.997501703,0.997501703,FALSE
1332188,Candidatus_Saccharimonas_aalborgensis,7.13E-06,23,NA,0.921462639,0.921462639,FALSE
1178515,Paenibacillus_swuensis,3.15E-06,21,NA,0.986221516,0.986221516,FALSE
583357,Thermoanaerobacter_mathranii,8.07E-08,1,NA,NA,NA,FALSE
29303,Streptomyces_cattleya,0.000102609,34,NA,0.9997426,0.9997426,FALSE
1581557,Candidatus_Methylopumilus_planktonicus,2.65E-06,17,NA,0.963320463,0.963320463,FALSE
2746,Halomonas_elongata,1.55E-05,30,NA,0.999735029,0.999735029,FALSE
1980960,Cronobacter_virus_PBES02,9.93E-08,1,NA,NA,NA,FALSE
650,Aeromonas_jandaei,1.27E-05,28,NA,0.999046105,0.999046105,FALSE
239935,Akkermansia_muciniphila,0.000215375,36,NA,0.445945946,0.445945946,FALSE
2588711,Pelagovum_pacificum,0.000113738,35,NA,0.995495495,0.995495495,FALSE
1159327,Pontimonas_salivibrio,3.35E-06,22,NA,0.989666137,0.989666137,FALSE
53409,Pseudomonas_coronafaciens,2.22E-05,32,NA,0.997501703,0.997501703,FALSE
2654547,Pseudactinotalea_sp._HY158,7.41E-05,35,NA,0.995495495,0.995495495,FALSE
82135,Fannyhessea_vaginae,0.000198252,30,NA,0.630100689,0.630100689,FALSE
2546359,Gloeothece_verrucosa,1.29E-05,26,NA,0.997501703,0.997501703,FALSE
2545798,Cedecea_sp._FDAARGOS_727,8.46E-06,27,NA,0.828185328,0.828185328,FALSE
303,Pseudomonas_putida,0.002100772,37,NA,0.5,0.5,FALSE
2675794,Enterobacteriaceae_endosymbiont_of_Plateumaris_consimilis,4.59E-06,12,NA,0.904231963,0.904231963,FALSE
1925548,Candidatus_Fonsibacter_ubiquis,9.39E-06,21,NA,0.883412825,0.883412825,FALSE
2138,Spiroplasma_poulsonii,4.54E-06,20,NA,0.981981982,0.981981982,FALSE
76517,Campylobacter_hominis,1.35E-05,26,NA,0.997501703,0.997501703,FALSE
1674146,Borreliella_mayonii,9.96E-07,6,NA,0.761791203,0.761791203,FALSE
2711221,Vibrio_sp._ZWAL4003,5.88E-06,22,NA,0.903550609,0.903550609,FALSE
2594003,Ferrovibrio_terrae,4.00E-05,33,NA,0.99898554,0.99898554,FALSE
1718,Corynebacterium_glutamicum,0.001355506,36,NA,0.445945946,0.445945946,FALSE
1941349,Sedimentisphaera_salicampi,4.34E-07,7,NA,0.792527822,0.792527822,FALSE
1323375,Anoxybacter_fermentans,3.91E-06,18,NA,0.970656371,0.970656371,FALSE
1867,Actinoplanes_teichomyceticus,0.000115521,34,NA,0.986743887,0.986743887,FALSE
1603,Amylolactobacillus_amylophilus,2.92E-06,14,NA,0.678219396,0.678219396,FALSE
44742,Desulfovibrio_fairfieldensis,1.41E-05,26,NA,0.794723295,0.794723295,FALSE
44251,Paenibacillus_durus,1.27E-05,30,NA,0.999735029,0.999735029,FALSE
2782168,Microbacterium_sp._WY121,0.000167885,35,NA,0.995495495,0.995495495,FALSE
1827144,Synechococcus_sp._NIES-970,4.39E-06,23,NA,0.992421834,0.992421834,FALSE
1471400,Corynebacterium_pelargi,1.99E-05,33,NA,0.99898554,0.99898554,FALSE
1940690,Idiomarina_andamanensis,1.69E-06,14,NA,0.932962374,0.932962374,FALSE
2009331,Bacillus_sp._MD-5,2.28E-07,1,NA,NA,NA,FALSE
1697053,Oblitimonas_alkaliphila,8.59E-06,26,NA,0.997501703,0.997501703,FALSE
221358,Synechococcus_sp._RS9915,6.92E-07,1,NA,NA,NA,FALSE
2674991,Cohnella_candidum,1.04E-05,28,NA,0.999046105,0.999046105,FALSE
43263,Pseudomonas_alcaligenes,0.00058355,37,NA,0.5,0.5,FALSE
33900,Streptomyces_murinus,2.56E-05,22,NA,0.989666137,0.989666137,FALSE
2776706,Thermofilum_sp._3507LT,1.35E-06,4,NA,0.69021122,0.69021122,FALSE
1813879,Sphingomonas_panacisoli,0.000123404,34,NA,0.986743887,0.986743887,FALSE
103816,Rhodococcus_pyridinivorans,0.000465328,35,NA,0.995495495,0.995495495,FALSE
28188,Capnocytophaga_canimorsus,0.000118606,28,NA,0.980286169,0.980286169,FALSE
269673,Sporolactobacillus_terrae,1.60E-06,15,NA,0.944621092,0.944621092,FALSE
1911586,Marinilactibacillus_sp._15R,7.20E-06,24,NA,0.994587024,0.994587024,FALSE
203,Campylobacter_rectus,9.19E-06,26,NA,0.997501703,0.997501703,FALSE
563,Shimwellia_blattae,1.13E-05,28,NA,0.859459459,0.859459459,FALSE
85643,Thauera_sp._MZ1T,0.000135435,35,NA,0.891891892,0.891891892,FALSE
505,Kingella_oralis,3.93E-05,28,NA,0.980286169,0.980286169,FALSE
2590012,Lysinibacillus_sp._FJAT-51161,1.62E-05,28,NA,0.999046105,0.999046105,FALSE
2512240,Sulfolobus_sp._S-194,8.88E-07,9,NA,0.844992051,0.844992051,FALSE
940614,Granulicella_mallensis,1.29E-05,27,NA,0.998410175,0.998410175,FALSE
1673428,Cuniculiplasma_divulgatum,3.97E-06,7,NA,0.792527822,0.792527822,FALSE
1371,Marinococcus_halophilus,7.07E-07,8,NA,0.820190779,0.820190779,FALSE
683124,Flavobacterium_haoranii,0.000136719,33,NA,0.974002574,0.974002574,FALSE
1325111,Bradyrhizobium_sp._CCBAU_53338,6.23E-05,32,NA,0.997501703,0.997501703,FALSE
2587848,Bacillus_sp._THAF10,4.78E-06,23,NA,0.992421834,0.992421834,FALSE
2497860,Cellulosilyticum_sp._WCF-2,4.67E-06,16,NA,0.748277689,0.748277689,FALSE
1851505,Cyanobium_sp._NIES-981,1.35E-05,29,NA,0.986645469,0.986645469,FALSE
930806,Halioglobus_pacificus,7.07E-06,29,NA,0.888288288,0.888288288,FALSE
1932881,Pacmanvirus_A23,1.29E-06,11,NA,0.886819593,0.886819593,FALSE
2483623,Mycobacterium_phage_CRB2,3.48E-07,2,NA,0.603603604,0.603603604,FALSE
2304600,Breoghania_sp._L-A4,6.58E-05,34,NA,0.9997426,0.9997426,FALSE
28199,Arcobacter_nitrofigilis,8.47E-06,27,NA,0.998410175,0.998410175,FALSE
216935,Spiroplasma_culicicola,6.25E-06,22,NA,0.989666137,0.989666137,FALSE
471189,Gordonibacter_pamelaeae,1.20E-05,28,NA,0.533227345,0.533227345,FALSE
225991,Comamonas_aquatica,0.000275396,37,NA,0.5,0.5,FALSE
2108365,Tepiditoga_spiralis,8.10E-06,26,NA,0.962525551,0.962525551,FALSE
32025,Helicobacter_hepaticus,1.47E-06,9,NA,0.844992051,0.844992051,FALSE
68909,Deinococcus_geothermalis,0.000234137,34,NA,0.9997426,0.9997426,FALSE
658632,Pseudomonas_sp._R11-23-07,3.30E-07,1,NA,NA,NA,FALSE
712528,Selenomonas_sp._oral_taxon_126,1.19E-05,28,NA,0.980286169,0.980286169,FALSE
2051906,Exiguobacterium_sp._N4-1P,2.71E-05,26,NA,0.794723295,0.794723295,FALSE
1408204,Candidatus_Endomicrobium_trichonymphae,5.20E-07,6,NA,0.761791203,0.761791203,FALSE
1625,Fructilactobacillus_sanfranciscensis,4.25E-06,15,NA,0.944621092,0.944621092,FALSE
196403,Baboon_endogenous_virus,8.88E-08,1,NA,NA,NA,FALSE
2750620,Chryseoglobus_indicus,4.21E-05,30,NA,0.991520933,0.991520933,FALSE
971279,Palaeococcus_pacificus,2.97E-07,2,NA,0.603603604,0.603603604,FALSE
261292,Nitrosomonas_sp._Is79A3,3.41E-06,18,NA,0.970656371,0.970656371,FALSE
187101,Sneathia_vaginalis,4.27E-05,22,NA,0.989666137,0.989666137,FALSE
2592334,Nocardioides_sp._JQ2195,0.000190015,34,NA,0.9997426,0.9997426,FALSE
2774190,Brevundimonas_sp._LVF2,0.000194831,37,NA,0.5,0.5,FALSE
28264,Arcanobacterium_haemolyticum,6.21E-06,25,NA,0.950866833,0.950866833,FALSE
2774189,Brevundimonas_sp._LVF1,0.000291282,36,NA,0.945945946,0.945945946,FALSE
1891787,Roseobacter_ponti,2.29E-05,32,NA,0.999962147,0.999962147,FALSE
1805827,Rhodococcus_sp._MTM3W5.2,0.000112822,34,NA,0.9997426,0.9997426,FALSE
2558361,Swingsia_sp._F3b2,1.07E-05,22,NA,0.903550609,0.903550609,FALSE
1280,Staphylococcus_aureus,0.003216135,37,NA,0.5,0.5,FALSE
1774743,Bacillus_sp._SDLI1,6.86E-07,1,NA,NA,NA,FALSE
2675225,Novosphingobium_sp._Gsoil_351,7.43E-05,34,NA,0.986743887,0.986743887,FALSE
1246,Leuconostoc_lactis,3.92E-05,29,NA,0.888288288,0.888288288,FALSE
657387,Kushneria_phosphatilytica,7.54E-06,24,NA,0.994587024,0.994587024,FALSE
1855823,Macrococcus_canis,7.29E-05,33,NA,0.99898554,0.99898554,FALSE
483547,Geoalkalibacter_subterraneus,9.31E-06,27,NA,0.972291619,0.972291619,FALSE
488732,Burkholderia_diffusa,8.82E-06,28,NA,0.980286169,0.980286169,FALSE
1463158,Thermomonas_carbonis,0.000104869,34,NA,0.986743887,0.986743887,FALSE
499229,Tepidanaerobacter_acetatoxydans,1.99E-06,18,NA,0.970656371,0.970656371,FALSE
639310,Olleya_aquimaris,6.23E-06,26,NA,0.997501703,0.997501703,FALSE
122291,Kappapapillomavirus_1,3.45E-08,1,NA,NA,NA,FALSE
1632865,Pirellula_sp._SH-Sr6A,1.38E-05,27,NA,0.972291619,0.972291619,FALSE
2607753,Streptomyces_sp._INR7,6.38E-05,34,NA,0.986743887,0.986743887,FALSE
2736252,Aquimarina_sp._TRL1,5.13E-06,25,NA,0.996252555,0.996252555,FALSE
114186,Candidatus_Carsonella_ruddii,1.58E-06,12,NA,0.904231963,0.904231963,FALSE
309805,Persephonella_marina,7.53E-07,12,NA,0.904231963,0.904231963,FALSE
2545799,Capnocytophaga_sp._FDAARGOS_737,5.87E-05,29,NA,0.986645469,0.986645469,FALSE
1849031,Exiguobacterium_sp._U13-1,0.000108586,27,NA,0.828185328,0.828185328,FALSE
214888,Entomoplasma_luminosum,7.32E-07,8,NA,0.820190779,0.820190779,FALSE
2072936,Sphingobium_sp._SCG-1,4.56E-05,34,NA,0.986743887,0.986743887,FALSE
2045200,Pseudomonas_sp._s211(2017),2.40E-05,15,NA,0.944621092,0.944621092,FALSE
1476754,Streptomyces_sp._604F,1.81E-05,17,NA,0.963320463,0.963320463,FALSE
2742673,Enterobacter_sp._RHBSTW-00975,6.83E-07,3,NA,0.161904762,0.161904762,FALSE
1176587,Niabella_ginsenosidivorans,9.68E-06,27,NA,0.972291619,0.972291619,FALSE
2589797,Georgenia_sp._Z443,9.80E-05,35,NA,0.995495495,0.995495495,FALSE
2004957,Human_associated_gemykibivirus_2,1.77E-07,1,NA,NA,NA,FALSE
2201356,Pseudomonas_sp._31-12,8.59E-06,26,NA,0.794723295,0.794723295,FALSE
1609966,Confluentimicrobium_sp._EMB200-NS6,0.000192317,34,NA,0.9997426,0.9997426,FALSE
2486578,Rickettsiales_endosymbiont_of_Stachyamoeba_lipophora,3.90E-06,19,NA,0.976833977,0.976833977,FALSE
454,Legionella_israelensis,5.06E-06,23,NA,0.992421834,0.992421834,FALSE
2764186,Sphingomonas_sp._sand1-3,9.14E-05,35,NA,0.891891892,0.891891892,FALSE
33943,Kyrpidia_tusciae,4.23E-06,18,NA,0.970656371,0.970656371,FALSE
41673,Acidianus_brierleyi,4.69E-06,19,NA,0.976833977,0.976833977,FALSE
137545,Serratia_quinivorans,2.86E-06,15,NA,0.71436142,0.71436142,FALSE
28200,Aliarcobacter_skirrowii,1.98E-05,28,NA,0.980286169,0.980286169,FALSE
398743,Zunongwangia_profunda,1.42E-05,26,NA,0.962525551,0.962525551,FALSE
251535,Candidatus_Blochmannia_vafer,2.17E-06,11,NA,0.886819593,0.886819593,FALSE
